"SYMBOL 
","COMPANY 
","REGULATION 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","TYPE OF SECURITY (PRIOR) 
","NO. OF SECURITY (PRIOR) 
","% SHAREHOLDING (PRIOR) 
","TYPE OF SECURITY (ACQUIRED/DISPLOSED) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
","% POST 
","DATE OF ALLOTMENT/ACQUISITION FROM 
","DATE OF ALLOTMENT/ACQUISITION TO 
","DATE OF INITMATION TO COMPANY 
","MODE OF ACQUISITION 
","DERIVATIVE TYPE SECURITY 
","DERIVATIVE CONTRACT SPECIFICATION 
","NOTIONAL VALUE(BUY) 
","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) 
","NOTIONAL VALUE(SELL) 
","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) 
","EXCHANGE 
","REMARK 
","BROADCASTE DATE AND TIME 
","XBRL 
"
"HCLTECH","HCL Technologies Limited","7(2)","HCL Technologies Stock Options Trust","-","Equity Shares","7898382","0.29",,"261","378972","Sell","Equity Shares","7898121","0.29","10-Apr-2026","10-Apr-2026","22-Apr-2026","ESOP","-","-","0","0","0","0","NA","-","23-Apr-2026 18:36","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197792_1657937_23042026063646_WEB.xml"
"ECLERX","eClerx Services Limited","7(2)","Eclerx Employee Welfare Trust","Other","Equity Shares","2008966","2.13",,"1731","707096","Sell","Equity Shares","2007235","2.13","21-Apr-2026","22-Apr-2026","22-Apr-2026","Off Market","-","-","0","0","0","0","NA","-","23-Apr-2026 14:59","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197789_1657644_23042026025915_WEB.xml"
"ECLERX","eClerx Services Limited","7(2)","Eclerx Employee Welfare Trust","Other","Equity Shares","2011436","2.13",,"2470","340069","Sell","Equity Shares","2008966","2.13","21-Apr-2026","22-Apr-2026","22-Apr-2026","Off Market","-","-","0","0","0","0","NA","-","23-Apr-2026 14:59","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197789_1657644_23042026025915_WEB.xml"
"ECLERX","eClerx Services Limited","7(2)","Eclerx Employee Welfare Trust","Other","Equity Shares","2020366","2.14",,"4310","3059712","Sell","Equity Shares","2016056","2.14","20-Apr-2026","22-Apr-2026","22-Apr-2026","Off Market","-","-","0","0","0","0","NA","-","23-Apr-2026 14:59","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197789_1657644_23042026025915_WEB.xml"
"ECLERX","eClerx Services Limited","7(2)","Eclerx Employee Welfare Trust","Other","Equity Shares","2016056","2.14",,"4620","636081","Sell","Equity Shares","2011436","2.13","21-Apr-2026","22-Apr-2026","22-Apr-2026","Off Market","-","-","0","0","0","0","NA","-","23-Apr-2026 14:59","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197789_1657644_23042026025915_WEB.xml"
"ECLERX","eClerx Services Limited","7(2)","Eclerx Employee Welfare Trust","Other","Equity Shares","2007235","2.13",,"283","202811","Sell","Equity Shares","2006952","2.13","21-Apr-2026","22-Apr-2026","22-Apr-2026","Off Market","-","-","0","0","0","0","NA","-","23-Apr-2026 14:59","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197789_1657644_23042026025915_WEB.xml"
"ECLERX","eClerx Services Limited","7(2)","Eclerx Employee Welfare Trust","Other","Equity Shares","2006952","2.13",,"1055","756065","Sell","Equity Shares","2005897","2.13","21-Apr-2026","22-Apr-2026","22-Apr-2026","Off Market","-","-","0","0","0","0","NA","-","23-Apr-2026 14:59","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197789_1657644_23042026025915_WEB.xml"
"ECLERX","eClerx Services Limited","7(2)","Eclerx Employee Welfare Trust","Other","Equity Shares","2005897","2.13",,"2700","1916757","Sell","Equity Shares","2003197","2.12","21-Apr-2026","22-Apr-2026","22-Apr-2026","Off Market","-","-","0","0","0","0","NA","-","23-Apr-2026 14:59","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197789_1657644_23042026025915_WEB.xml"
"VISHWAS","Vishwas Agri Seeds Limited","7(2)","Rameshbhai Laljibhai Suvagiya","Promoters","Equity Shares","200000","2",,"200000","5800000","Sell","Equity Shares","Nil","0","22-Apr-2026","22-Apr-2026","22-Apr-2026","Off Market","-","-","0","0","0","0","NSE","-","22-Apr-2026 19:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197787_1657398_22042026073815_WEB.xml"
"VISHWAS","Vishwas Agri Seeds Limited","7(2)","Dineshbhai Madhabhai Suvagiya","Promoters","Equity Shares","214400","2.14",,"200000","5800000","Sell","Equity Shares","14400","0.14","22-Apr-2026","22-Apr-2026","22-Apr-2026","Off Market","-","-","0","0","0","0","NSE","-","22-Apr-2026 19:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197787_1657398_22042026073815_WEB.xml"
"VISHWAS","Vishwas Agri Seeds Limited","7(2)","Ketankumar Babubhai Suvagiya","Promoters","Equity Shares","200000","2",,"200000","5800000","Sell","Equity Shares","Nil","0","22-Apr-2026","22-Apr-2026","22-Apr-2026","Off Market","-","-","0","0","0","0","NSE","-","22-Apr-2026 19:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197787_1657398_22042026073815_WEB.xml"
"VISHWAS","Vishwas Agri Seeds Limited","7(2)","Babubhai Laljibhai Suvagiya","Promoters","Equity Shares","200000","2",,"200000","5800000","Sell","Equity Shares","Nil","0","22-Apr-2026","22-Apr-2026","22-Apr-2026","Off Market","-","-","0","0","0","0","NSE","-","22-Apr-2026 19:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197787_1657398_22042026073815_WEB.xml"
"VISHWAS","Vishwas Agri Seeds Limited","7(2)","Ilaben Pareshbhai Patel","Promoters","Equity Shares","201600","2.02",,"200000","5800000","Sell","Equity Shares","1600","0.02","22-Apr-2026","22-Apr-2026","22-Apr-2026","Off Market","-","-","0","0","0","0","NSE","-","22-Apr-2026 19:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197787_1657398_22042026073815_WEB.xml"
"VISHWAS","Vishwas Agri Seeds Limited","7(2)","Shivlal Veljibhai Bhanderi","Promoters","Equity Shares","200000","2",,"200000","0","Sell","Equity Shares","Nil","0","22-Apr-2026","22-Apr-2026","22-Apr-2026","Gift","-","-","0","0","0","0","NSE","-","22-Apr-2026 19:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197787_1657398_22042026073815_WEB.xml"
"VISHWAS","Vishwas Agri Seeds Limited","7(2)","Kalubhai Maganbhai Vekaria","Promoters","Equity Shares","1550000","15.5",,"200000","5800000","Buy","Equity Shares","1750000","17.5","22-Apr-2026","22-Apr-2026","22-Apr-2026","Off Market","-","-","0","0","0","0","NSE","-","22-Apr-2026 19:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197787_1657398_22042026073815_WEB.xml"
"VISHWAS","Vishwas Agri Seeds Limited","7(2)","Maheshbhai Shibabhai Gajera","Promoters","Equity Shares","1350000","13.5",,"400000","11600000","Buy","Equity Shares","1750000","17.5","22-Apr-2026","22-Apr-2026","22-Apr-2026","Off Market","-","-","0","0","0","0","NSE","-","22-Apr-2026 19:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197787_1657398_22042026073815_WEB.xml"
"VISHWAS","Vishwas Agri Seeds Limited","7(2)","Ashokbhai Shibabhai Gajera","Promoters","Equity Shares","1550000","15.5",,"200000","0","Buy","Equity Shares","1750000","17.5","22-Apr-2026","22-Apr-2026","22-Apr-2026","Gift","-","-","0","0","0","0","NSE","-","22-Apr-2026 19:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197787_1657398_22042026073815_WEB.xml"
"VISHWAS","Vishwas Agri Seeds Limited","7(2)","Bharatbhai Shibabhai Gajera","Promoters","Equity Shares","1350000","13.5",,"400000","11600000","Buy","Equity Shares","1750000","17.5","22-Apr-2026","22-Apr-2026","22-Apr-2026","Off Market","-","-","0","0","0","0","NSE","-","22-Apr-2026 19:38","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197787_1657398_22042026073815_WEB.xml"
"WIPRO","Wipro Limited","7(2)","Amit Kumar","Employees/Designated Employees","ADR/GDR/FCCB","Nil","0",,"301829","60072181","Buy","ADR/GDR/FCCB","301829","0","21-Apr-2026","21-Apr-2026","21-Apr-2026","ESOP","-","-","0","0","0","0","NA","-","22-Apr-2026 17:58","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197784_1657295_22042026055857_WEB.xml"
"SAIFL","Sameera Agro And Infra Limited","7(2)","Satya Murthy Sivalenka","Promoters","Equity Shares","5648000","9.48",,"268000","2650520","Sell","Equity Shares","5380000","9.03","21-Apr-2026","22-Apr-2026","22-Apr-2026","Market Sale","-","-","0","0","0","0","NSE","-","22-Apr-2026 15:25","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197781_1657127_22042026032503_WEB.xml"
"RAMCOSYS","Ramco Systems Limited","7(2)","Saradha Deepa","Promoter Group","Equity Shares","237576","0.63",,"3750","1648875","Buy","Equity Shares","241326","0.64","17-Apr-2026","17-Apr-2026","20-Apr-2026","Others","-","-","0","0","0","0","NA","-","22-Apr-2026 13:23","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197777_1657058_22042026012324_WEB.xml"
"PARIN","Parin Enterprises Limited","7(2)","P.P. FURNITURE  PRIVATE LIMITED","Promoter Group","Equity Shares","1372000","12.34",,"8500","5100000","Sell","Equity Shares","1363500","12.26","20-Apr-2026","20-Apr-2026","21-Apr-2026","Market Sale","-","-","0","0","0","0","NSE","-","22-Apr-2026 12:54","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197775_1657039_22042026125425_WEB.xml"
"PARIN","Parin Enterprises Limited","7(2)","P.P. FURNITURE  PRIVATE LIMITED","Promoter Group","Equity Shares","1363500","12.26",,"9000","5481000","Sell","Equity Shares","1354500","12.18","21-Apr-2026","21-Apr-2026","22-Apr-2026","Market Sale","-","-","0","0","0","0","NSE","-","22-Apr-2026 12:54","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197775_1657039_22042026125425_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Ashu Gupta","Key Managerial Personnel","Equity Shares","94172","0.01",,"15000","4485000","Buy","Equity Shares","109172","0.02","16-Apr-2026","16-Apr-2026","17-Apr-2026","ESOP","-","-","0","0","0","0","NA","-","21-Apr-2026 18:44","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197773_1656623_21042026064404_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Satyaraj Sudhakaran","-","Equity Shares","8102","0",,"3100","926900","Buy","Equity Shares","11202","0","16-Apr-2026","16-Apr-2026","17-Apr-2026","ESOP","-","-","0","0","0","0","NA","-","21-Apr-2026 18:44","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197773_1656623_21042026064404_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Vijay Sahadeo Chikane","-","Equity Shares","261","0",,"3240","968760","Buy","Equity Shares","3501","0","16-Apr-2026","16-Apr-2026","17-Apr-2026","ESOP","-","-","0","0","0","0","NA","-","21-Apr-2026 18:44","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197773_1656623_21042026064404_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Harish Parmanand Joshi","-","Equity Shares","8930","0",,"11025","3296475","Buy","Equity Shares","19955","0","16-Apr-2026","16-Apr-2026","20-Apr-2026","ESOP","-","-","0","0","0","0","NA","-","21-Apr-2026 18:44","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197773_1656623_21042026064404_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Umesh Gopal Ahuja","-","Equity Shares","50400","0",,"33600","10046400","Buy","Equity Shares","84000","0.01","16-Apr-2026","16-Apr-2026","17-Apr-2026","ESOP","-","-","0","0","0","0","NA","-","21-Apr-2026 18:44","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197773_1656623_21042026064404_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Sampath kumar","-","Equity Shares","4800","0",,"3780","1130220","Buy","Equity Shares","8580","0","16-Apr-2026","16-Apr-2026","20-Apr-2026","ESOP","-","-","0","0","0","0","NA","-","21-Apr-2026 18:44","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197773_1656623_21042026064404_WEB.xml"
"DMART","Avenue Supermarts Limited","7(2)","Elvin Elias Machado","Director","Equity Shares","333000","0.05",,"20000","5980000","Buy","Equity Shares","353000","0.05","16-Apr-2026","16-Apr-2026","20-Apr-2026","ESOP","-","-","0","0","0","0","NA","-","21-Apr-2026 18:44","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197773_1656623_21042026064404_WEB.xml"
"CONFIPET","Confidence Petroleum India Limited","7(2)","NEELA KHARA","Promoter Group","Equity Shares","2301855","0.69",,"8344164","0","Buy","Equity Shares","10646019","3.2","16-Mar-2026","16-Mar-2026","21-Apr-2026","Inter-se-Transfer","-","-","0","0","0","0","MSEI","-","21-Apr-2026 18:36","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197771_1656606_21042026063647_WEB.xml"
"VIAZ","Viaz Tyres Limited","7(2)","Patel Janakkumar Mahendrabhai","Promoters","Equity Shares","2696100","22.01",,"870000","60900000","Buy","Equity Shares","3566100","24.93","15-Apr-2026","15-Apr-2026","17-Apr-2026","Conversion of security","-","-","0","0","0","0","NSE","-","21-Apr-2026 17:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197769_1656474_21042026055721_WEB.xml"
"VPRPL","Vishnu Prakash R Punglia Limited","7(2)","Nitu Punglia","Promoter Group","Equity Shares","905000","0.73",,"900000","38421000","Pledge","Equity Shares","905000","0.73","10-Apr-2026","10-Apr-2026","21-Apr-2026","Pledge Creation","-","-","0","0","0","0","NA","-","21-Apr-2026 17:12","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197767_1656389_21042026051241_WEB.xml"
"CAMLINFINE","Camlin Fine Sciences Limited","7(2)","Ashish Subhash Dandekar","Director","Equity Shares","19778510","10.3",,"3296000","350694400","Pledge Revoke","Equity Shares","19778510","10.3","17-Apr-2026","17-Apr-2026","21-Apr-2026","Revokation of Pledge","-","-","0","0","0","0","NA","-","21-Apr-2026 15:59","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197765_1656242_21042026035928_WEB.xml"
"SAIFL","Sameera Agro And Infra Limited","7(2)","Satya Murthy Sivalenka","Promoters","Equity Shares","7216000","11.6",,"1568000","16746240","Sell","Equity Shares","5648000","9.48","15-Apr-2026","20-Apr-2026","20-Apr-2026","Market Sale","-","-","0","0","0","0","NSE","-","21-Apr-2026 15:40","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197763_1656176_21042026034014_WEB.xml"
"FOCUS","Focus Lighting and Fixtures Limited","7(2)","FLFL Employee Welfare Trust","Other","Equity Shares","215375","0.31",,"124680","1570968","Sell","Equity Shares","90695","0.13","20-Apr-2026","20-Apr-2026","21-Apr-2026","ESOP","-","-","0","0","0","0","NSE","-","21-Apr-2026 13:46","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197761_1655987_21042026014631_WEB.xml"
"NEOGEN","Neogen Chemicals Limited","7(2)","CADAMBA SOLUTIONS PRIVATE LIMITED","Promoter Group","Equity Shares","Nil","0",,"1000000","1610000000","Buy","Equity Shares","1000000","3.65","18-Apr-2026","18-Apr-2026","20-Apr-2026","Preferential Offer","-","-","0","0","0","0","NA","-","20-Apr-2026 19:20","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197757_1655514_20042026072044_WEB.xml"
"DPABHUSHAN","D. P. Abhushan Limited","7(2)","Mayank Ghota","Promoter Group","Equity Shares","1009","0",,"214","248856","Buy","Equity Shares","1223","0.01","02-Mar-2026","02-Mar-2026","16-Apr-2026","Market Purchase","-","-","0","0","0","0","NSE","-","20-Apr-2026 12:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197755_1654603_20042026120439_WEB.xml"
"DPABHUSHAN","D. P. Abhushan Limited","7(2)","Mayank Ghota","Promoter Group","Equity Shares","1223","0.01",,"25","27332","Buy","Equity Shares","1248","0.01","04-Mar-2026","04-Mar-2026","16-Apr-2026","Market Purchase","-","-","0","0","0","0","NSE","-","20-Apr-2026 12:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197755_1654603_20042026120439_WEB.xml"
"DPABHUSHAN","D. P. Abhushan Limited","7(2)","Mayank Ghota","Promoter Group","Equity Shares","1759","0.01",,"100","96800","Buy","Equity Shares","1859","0.01","16-Mar-2026","16-Mar-2026","16-Apr-2026","Market Purchase","-","-","0","0","0","0","NSE","-","20-Apr-2026 12:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197755_1654603_20042026120439_WEB.xml"
"DPABHUSHAN","D. P. Abhushan Limited","7(2)","Mayank Ghota","Promoter Group","Equity Shares","1268","0.01",,"293","300637","Buy","Equity Shares","1561","0.01","06-Mar-2026","06-Mar-2026","16-Apr-2026","Market Purchase","-","-","0","0","0","0","NSE","-","20-Apr-2026 12:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197755_1654603_20042026120439_WEB.xml"
"DPABHUSHAN","D. P. Abhushan Limited","7(2)","Mayank Ghota","Promoter Group","Equity Shares","1561","0.01",,"50","50199","Buy","Equity Shares","1611","0.01","10-Mar-2026","10-Mar-2026","16-Apr-2026","Market Purchase","-","-","0","0","0","0","NSE","-","20-Apr-2026 12:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197755_1654603_20042026120439_WEB.xml"
"DPABHUSHAN","D. P. Abhushan Limited","7(2)","Mayank Ghota","Promoter Group","Equity Shares","1611","0.01",,"50","50494","Buy","Equity Shares","1661","0.01","12-Mar-2026","12-Mar-2026","16-Apr-2026","Market Purchase","-","-","0","0","0","0","NSE","-","20-Apr-2026 12:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197755_1654603_20042026120439_WEB.xml"
"DPABHUSHAN","D. P. Abhushan Limited","7(2)","Mayank Ghota","Promoter Group","Equity Shares","1661","0.01",,"98","96060","Buy","Equity Shares","1759","0.01","13-Mar-2026","13-Mar-2026","16-Apr-2026","Market Purchase","-","-","0","0","0","0","NSE","-","20-Apr-2026 12:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197755_1654603_20042026120439_WEB.xml"
"DPABHUSHAN","D. P. Abhushan Limited","7(2)","Mayank Ghota","Promoter Group","Equity Shares","Nil","0",,"1009","1240101","Buy","Equity Shares","1009","0","04-Feb-2026","25-Feb-2026","16-Apr-2026","Market Purchase","-","-","0","0","0","0","NSE","-","20-Apr-2026 12:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197755_1654603_20042026120439_WEB.xml"
"DPABHUSHAN","D. P. Abhushan Limited","7(2)","Mayank Ghota","Promoter Group","Equity Shares","1248","0.01",,"20","21900","Buy","Equity Shares","1268","0.01","05-Mar-2026","05-Mar-2026","16-Apr-2026","Market Purchase","-","-","0","0","0","0","NSE","-","20-Apr-2026 12:04","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197755_1654603_20042026120439_WEB.xml"
"DPABHUSHAN","D. P. Abhushan Limited","7(2)","Santosh Ratanlal Kataria HUF","Promoter Group","Equity Shares","200000","0.88",,"200000","0","Sell","Equity Shares","Nil","0","12-Feb-2026","12-Feb-2026","16-Apr-2026","Off Market","-","-","0","0","0","0","NA","-","18-Apr-2026 16:02","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197752_1654163_18042026040202_WEB.xml"
"DPABHUSHAN","D. P. Abhushan Limited","7(2)","Vikas Kataria","Promoters","Equity Shares","607330","2.66",,"200000","0","Buy","Equity Shares","807330","3.54","16-Mar-2026","16-Mar-2026","16-Apr-2026","Off Market","-","-","0","0","0","0","NA","-","18-Apr-2026 16:02","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197752_1654163_18042026040202_WEB.xml"
"DPABHUSHAN","D. P. Abhushan Limited","7(2)","Santosh Kataria","Promoters","Equity Shares","607330","2.66",,"200000","0","Buy","Equity Shares","807330","3.54","12-Feb-2026","12-Feb-2026","16-Apr-2026","Off Market","-","-","0","0","0","0","NA","-","18-Apr-2026 16:02","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197752_1654163_18042026040202_WEB.xml"
"DPABHUSHAN","D. P. Abhushan Limited","7(2)","Vikas Ratanlal Kataria HUF","Promoter Group","Equity Shares","200000","0.88",,"200000","0","Sell","Equity Shares","Nil","0","16-Mar-2026","16-Mar-2026","16-Apr-2026","Off Market","-","-","0","0","0","0","NA","-","18-Apr-2026 16:02","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197752_1654163_18042026040202_WEB.xml"
"CAMLINFINE","Camlin Fine Sciences Limited","7(2)","Ashish Subhash Dandekar","Director","Equity Shares","19778510","10.3",,"800000","83736000","Pledge Revoke","Equity Shares","19778510","10.3","10-Apr-2026","10-Apr-2026","14-Apr-2026","Revokation of Pledge","-","-","0","0","0","0","NA","-","16-Apr-2026 16:54","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197747_1652341_16042026045417_WEB.xml"
"HGS","Hinduja Global Solutions Limited","7(2)","Hinduja Group Ltd.","Promoters","Equity Shares","17607646","37.85",,"4500000","1849500000","Pledge Revoke","Equity Shares","17607646","37.85","15-Apr-2026","15-Apr-2026","16-Apr-2026","-","-","-","0","0","0","0","NA","-","16-Apr-2026 16:52","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197745_1652334_16042026045222_WEB.xml"
"SAIFL","Sameera Agro And Infra Limited","7(2)","Satya Murthy Sivalenka","Promoters",,"-","0",,,"-","-","-","-","-","-","-","-","-","-","-","0","0","0","0","-","-","16-Apr-2026 15:55","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197743_1652204_16042026035557_WEB.xml"
"SAKHTISUG","Sakthi Sugars Limited","7(2)","ABT INVESTMENTS (INDIA) PRIVATE LIMITED","Promoter Group","Equity Shares","66473540","55.93",,"6439394","116682000","Pledge Revoke","Equity Shares","66473540","55.93","15-Apr-2026","15-Apr-2026","16-Apr-2026","Revokation of Pledge","-","-","0","0","0","0","NA","-","16-Apr-2026 15:12","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197742_1652126_16042026031203_WEB.xml"
"AFFLE","Affle 3i Limited","7(2)","Kapil Mohan Bhutani","Key Managerial Personnel","Equity Shares","44225","0.02",,"0","0","Buy","Equity Shares","44225","0.02","14-Apr-2026","14-Apr-2026","15-Apr-2026","Others","-","-","0","0","0","0","NA","-","16-Apr-2026 11:35","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197740_1651890_16042026113535_WEB.xml"
"JSWENERGY","JSW Energy Limited","7(2)","JSW Energy Employees Welfare Trust","Other","Equity Shares","1087792","0.06",,"1222","0","Buy","Equity Shares","1089014","0.06","09-Apr-2026","09-Apr-2026","13-Apr-2026","Off Market","-","-","0","0","0","0","NA","-","16-Apr-2026 10:58","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197738_1651844_16042026105804_WEB.xml"
"360ONE","360 ONE WAM LIMITED","7(2)","RONAK RAMESH SHETH","Employees/Designated Employees","Equity Shares","119766","0.03",,"10000","9717000","Pledge","Equity Shares","119766","0.03","08-Apr-2026","08-Apr-2026","15-Apr-2026","Pledge Creation","-","-","0","0","0","0","NA","-","15-Apr-2026 22:58","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197736_1651779_15042026105821_WEB.xml"
"DESTINY","Destiny Logistics & Infra Limited","7(2)","JUGAL KISHORE BHAGAT","Promoters","Equity Shares","10977773","51.37",,"1054500","34798500","Buy","Equity Shares","12032273","53.66","13-Apr-2026","13-Apr-2026","13-Apr-2026","Preferential Offer","-","-","0","0","0","0","NSE","-","15-Apr-2026 10:57","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197733_1651000_15042026105726_WEB.xml"
"HMAAGRO","Hma Agro Industries Limited","7(2)","MOHAMMAD MEHMOOD QURESHI","Promoters","Equity Shares","92305001","18.43",,"7141000","128538000","Sell","Equity Shares","85164001","17.01","09-Apr-2026","10-Apr-2026","13-Apr-2026","Market Sale","-","-","0","0","0","0","BSE","-","14-Apr-2026 23:42","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197731_1650972_14042026114233_WEB.xml"
"HMAAGRO","Hma Agro Industries Limited","7(2)","WAJID AHMED","Promoters","Equity Shares","50076977","10",,"7501630","135029340","Sell","Equity Shares","42575347","8.5","09-Apr-2026","10-Apr-2026","13-Apr-2026","Market Sale","-","-","0","0","0","0","BSE","-","14-Apr-2026 23:42","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197731_1650972_14042026114233_WEB.xml"
"HMAAGRO","Hma Agro Industries Limited","7(2)","ZULFIQAR AHMAD QURASHI","Promoters","Equity Shares","92305001","18.43",,"7141000","128538000","Sell","Equity Shares","85164001","17.01","09-Apr-2026","10-Apr-2026","13-Apr-2026","Market Sale","-","-","0","0","0","0","BSE","-","14-Apr-2026 23:42","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197731_1650972_14042026114233_WEB.xml"
"HMAAGRO","Hma Agro Industries Limited","7(2)","MOHAMMAD ASHRAF QURESHI","Promoters","Equity Shares","92305001","18.43",,"7141000","128538000","Sell","Equity Shares","85164001","17.01","09-Apr-2026","10-Apr-2026","13-Apr-2026","Market Sale","-","-","0","0","0","0","BSE","-","14-Apr-2026 23:42","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197731_1650972_14042026114233_WEB.xml"
"HMAAGRO","Hma Agro Industries Limited","7(2)","GULZAR AHMAD","Promoters","Equity Shares","65154530","13.01",,"4256543","76617774","Sell","Equity Shares","60897987","12.16","09-Apr-2026","10-Apr-2026","13-Apr-2026","Market Sale","-","-","0","0","0","0","BSE","-","14-Apr-2026 23:42","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197731_1650972_14042026114233_WEB.xml"
"NAUKRI","Info Edge (India) Limited","7(2)","Info Edge Employees Stock Option Plan Trust","Other","Equity Shares","683106","0.11",,"179","358","Sell","Equity Shares","682927","0.11","13-Apr-2026","13-Apr-2026","13-Apr-2026","ESOP","-","-","0","0","0","0","NA","-","14-Apr-2026 15:54","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197729_1650614_14042026035453_WEB.xml"
"TEMBO","Tembo Global Industries Limited","7(2)","Mr. Sanjay Jashbhai Patel","Promoters","Equity Shares","1407850","7.59",,"50000","24000000","Pledge","Equity Shares","1407850","7.59","10-Apr-2026","10-Apr-2026","13-Apr-2026","Pledge Creation","-","-","0","0","0","0","NSE","-","14-Apr-2026 12:36","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197726_1650395_14042026123643_WEB.xml"
"NEOGEN","Neogen Chemicals Limited","7(2)","HARIN HARIDAS KANANI","Promoters","Equity Shares","3338250","12.65",,"2019167","0","Pledge","Equity Shares","3338250","12.65","13-Apr-2026","13-Apr-2026","13-Apr-2026","Pledge Creation","-","-","0","0","0","0","NA","-","13-Apr-2026 19:45","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197724_1650215_13042026074555_WEB.xml"
"NEWJAISA","Newjaisa Technologies Limited","7(2)","Mukunda Raghavendra","Promoters","Equity Shares","706562","1.98",,"64500","1073920","Sell","Equity Shares","642062","1.79","19-Jan-2026","16-Mar-2026","10-Apr-2026","Market Sale","-","-","0","0","0","0","NSE","-","13-Apr-2026 19:33","https://nsearchives.nseindia.com/corporate/xbrl/IT_1197722_1650199_13042026073350_WEB.xml"
